lp__,b1,b2,g1,gamma_M,gamma_Y,alpha_M,alpha_Y,indirect_effect,total_effect,prop_mediated
-589.58069,0.84723816,0.82605095,0.17745458,-0.034859401,-0.078495031,-5.5604044,-2.52884,0.69986188,0.87731647,0.79773025
-596.01399,0.94675594,0.69238958,0.59949415,0.40806497,0.36217927,-5.169896,-2.6930486,0.65552394,1.2550181,0.5223223
-609.79302,0.92912425,0.75969258,0.14813813,-0.11094479,-0.16398012,-5.5460477,-2.006437,0.7058488,0.85398693,0.82653349
-603.61669,0.8939357,0.92376353,0.028641195,-0.03634911,-0.036712875,-5.3758435,-1.1231288,0.8257852,0.85442639,0.96647904
-599.29091,0.72447909,0.62945216,0.30362569,0.45935013,0.22721706,-5.4566966,-2.1286399,0.45602493,0.75965062,0.60030877
-596.1677,0.19825055,0.69384841,0.24601667,0.0024551221,-0.05218588,-6.504871,-2.3538354,0.13755583,0.3835725,0.35861754
-584.18329,0.92022998,0.75349447,0.29307838,0.24379059,0.26880469,-5.7907187,-2.2114269,0.6933882,0.98646657,0.70290085
-586.47308,0.48511979,0.77363604,0.31771856,0.52926852,0.25005304,-6.4892217,-1.694106,0.37530615,0.69302472,0.541548
-579.05623,0.40422894,0.71490205,0.52674751,0.46635004,0.20911889,-6.3767208,-1.9614768,0.2889841,0.8157316,0.3542637
-581.41323,0.58256566,0.86321337,0.29896469,-0.083548307,-0.054140466,-6.6009981,-1.3303153,0.50287847,0.80184316,0.62715316
-602.26129,0.492924,0.67468274,0.27662683,0.049753388,0.099015051,-6.5007064,-2.6107922,0.33256732,0.60919415,0.54591351
-580.29064,0.66567914,0.87030199,0.32469876,0.37671641,0.11602776,-6.6377004,-1.5932119,0.57934188,0.90404064,0.6408361
-572.10849,0.62319056,0.78637971,0.14531878,0.1749685,-0.10735901,-6.6855964,-2.6562271,0.49006441,0.63538319,0.77128954
-582.23219,0.68092111,0.94191988,0.32487743,0.11643576,0.15199865,-6.8661203,-1.3076785,0.64137313,0.96625057,0.66377517
-596.07442,0.92555805,0.94245935,0.025141171,0.27692005,0.047641608,-6.1846756,-2.0046978,0.87230084,0.89744201,0.97198574
-586.68729,0.96129233,1.0138929,0.24977511,-0.025106891,0.0666648,-6.2739342,-0.85904734,0.9746475,1.2244226,0.7960058
-595.27174,0.8981094,0.77039127,0.3636571,0.36627298,0.13844286,-6.1427252,-2.6033056,0.69189564,1.0555527,0.65548183
-590.77806,0.63048169,1.1058766,0.43578192,-0.035154201,-0.16556816,-5.9169299,-2.0825553,0.69723495,1.1330169,0.61537914
-571.05198,0.65570803,1.0012239,0.29700063,0.37011449,0.31223325,-5.6332911,-2.7974268,0.65651054,0.95351117,0.68851898
-596.26054,0.49609974,1.0542905,0.12381272,0.054374655,-0.072645618,-6.3361908,-1.5824796,0.52303325,0.64684597,0.8085901
-589.12824,0.21373239,0.92224802,0.14502639,0.19166508,0.62476175,-6.9966868,-2.4659604,0.19711427,0.34214066,0.57612056
-583.20745,1.0106766,0.93190928,0.15691432,0.20094911,-0.41844023,-5.7046883,-1.8968768,0.9418589,1.0987732,0.85719135
-598.13171,0.63649266,1.0063477,0.0340505,0.37044954,0.61264967,-6.2606064,-1.8031404,0.64053295,0.67458345,0.94952367
-574.53874,0.83827888,0.9936121,0.44008685,0.21450175,0.019733962,-5.9038531,-1.6914472,0.83292404,1.2730109,0.65429451
-585.09647,0.77454664,1.0292196,0.14937824,0.17749127,0.051028688,-5.920754,-2.3281581,0.79717856,0.94655681,0.84218777
-575.02149,0.97503069,1.0098022,0.31487764,0.6097402,0.0075194895,-5.3874309,-2.3046479,0.98458813,1.2994658,0.75768685
-584.017,0.8012761,1.0647466,0.54872183,-0.21486554,0.17230915,-5.7313874,-1.7924034,0.85315597,1.4018778,0.60858084
-599.61383,1.0724356,1.0364574,0.074783446,0.580383,-0.062738369,-5.7213753,-1.8993263,1.1115338,1.1863173,0.93696168
-590.85798,0.72232525,0.87573236,0.72182304,-0.1449953,0.3482936,-6.0687043,-1.600295,0.6325636,1.3543866,0.46704802
-593.04188,1.0765082,1.1793722,-0.16836676,0.28487324,-0.042318366,-5.061343,-1.6645421,1.2696038,1.1012371,1.1528888
-594.38984,0.56007183,1.1375061,0.41706241,0.13442582,0.21038395,-6.1505035,-0.88365407,0.63708509,1.0541475,0.60436048
-584.58169,0.94231582,1.0965831,0.36117747,0.12244405,-0.040299854,-5.3089966,-0.92056933,1.0333276,1.3945051,0.74099953
-582.47595,0.65708721,1.0237269,0.059529047,0.28881627,0.23981297,-6.0842718,-2.7017173,0.67267785,0.7322069,0.91869914
-595.44229,0.88939835,1.1203818,0.10520428,0.12087537,-0.049297394,-5.756061,-1.6727474,0.99646574,1.10167,0.90450473
-603.87293,0.58044815,1.0994911,0.40246162,0.075598597,0.35590023,-6.2907766,-1.6437398,0.6381976,1.0406592,0.61326281
-581.06131,0.87944307,1.1551255,-0.082211607,0.2226282,0.024692004,-5.5705261,-3.2218298,1.0158671,0.93365553,1.0880535
-586.36735,0.50252663,1.1879345,0.65287055,0.1580376,0.13196118,-6.0081992,-2.0103566,0.59696874,1.2498393,0.4776364
-588.78469,0.85998822,1.0659745,0.32999338,0.45318404,-0.034869742,-5.2155582,-3.4173473,0.91672553,1.2467189,0.73531052
-595.57604,0.91028786,1.196954,0.44155273,-0.18141124,0.39184522,-5.5242131,-2.4094218,1.0895727,1.5311254,0.71161557
-600.75242,0.72196748,1.002477,0.42272909,0.58175293,-0.25629485,-5.6391656,-3.8485868,0.72375582,1.1464849,0.63128246
-587.70462,0.68090112,1.1398521,0.5020953,-0.20941281,0.43270189,-5.7742442,-1.9783827,0.77612657,1.2782219,0.60719237
-585.20229,1.0803201,1.1619912,0.33190706,0.61170385,-0.20955523,-5.7743357,-1.8007667,1.2553225,1.5872296,0.79088906
-583.82059,1.0664399,1.2063297,0.28682054,0.54574353,-0.21880197,-5.6139643,-1.6659482,1.2864781,1.5732986,0.81769479
-581.28359,0.99973871,1.1387082,0.2200894,0.098502404,0.09441995,-5.7435991,-1.9705906,1.1384107,1.3585001,0.83799088
-569.95773,0.83449216,0.84898918,0.34198135,0.32468566,0.081811011,-6.0028185,-3.7655582,0.70847481,1.0504562,0.67444491
-578.69251,0.87334107,1.0832153,0.38543364,-0.18922729,0.18323995,-5.3510725,-2.1290943,0.94601638,1.33145,0.71051588
-594.12494,0.70586003,0.98751667,0.42312244,0.65966508,0.3550411,-5.5062741,-2.1336446,0.69704854,1.120171,0.62226977
-563.59912,0.64817134,0.78345004,0.2269624,0.12648524,-0.21142831,-5.8144738,-3.3190016,0.50780986,0.73477226,0.69111191
-562.4478,0.54605087,0.6936958,0.2424888,0.38268995,-0.15839475,-5.7592492,-3.5260557,0.3787932,0.621282,0.60969608
-568.74256,0.88464302,0.94800884,0.12905548,0.029340168,0.43795021,-5.4123106,-1.4559947,0.8386494,0.96770488,0.86663756
-582.11993,0.70963587,0.90148417,0.12804155,0.31701477,-0.0033229106,-5.9850027,-1.8942993,0.6397255,0.76776705,0.83322865
-600.32581,0.83190676,0.96808494,0.43714062,0.30935594,0.14273647,-5.6578651,-0.81191454,0.8053564,1.242497,0.64817572
-596.2313,1.1851889,0.54933814,0.14386483,0.10714911,-0.086103406,-5.1830183,-3.6474414,0.65106947,0.7949343,0.81902299
-597.27719,0.52076996,0.75844278,0.27130423,0.3471448,0.12183284,-6.7799093,-0.74530917,0.39497422,0.66627845,0.59280654
-571.98027,1.4145084,0.72913803,0.19904993,-0.19999095,-0.0086932716,-5.1308485,-1.5346738,1.0313719,1.2304218,0.83822626
-574.47197,0.73846099,0.70307493,0.24916156,0.44702881,-0.022247136,-5.6391371,-2.0875864,0.51919341,0.76835497,0.67572077
-562.98332,0.57583281,0.86777198,0.17121101,0.029044293,0.024020862,-5.868278,-1.733856,0.49969158,0.67090259,0.74480497
-577.44384,0.76906228,0.94708735,0.21805709,0.28813154,-0.010250731,-5.4267194,-1.1346678,0.72836916,0.94642625,0.76959949
-566.45963,0.63742469,0.94735858,0.12006558,0.16151015,0.17870911,-5.181803,-0.88064579,0.60386974,0.72393533,0.83414875
-584.48588,0.68031716,0.73466682,0.24367761,0.26490696,0.096808376,-5.6444597,-2.3886171,0.49980645,0.74348405,0.67224905
-576.85365,0.6963799,0.91245123,0.095218903,0.28980526,0.12924235,-5.5560242,-1.4707881,0.63541269,0.7306316,0.8696759
-582.05135,0.42552276,0.82155446,0.39441789,-0.24354991,0.038691347,-5.7876481,-2.0048507,0.34959012,0.74400801,0.46987414
-590.23543,0.55840284,0.91223676,0.09184495,0.21152751,-0.044545246,-5.6658947,-1.753039,0.5093956,0.60124055,0.84724093
-578.71032,1.0209069,0.85570003,0.3031813,0.19051364,0.084301289,-5.1375181,-0.7161423,0.87359005,1.1767714,0.74236176
-598.85229,0.80285247,0.61724075,0.13897075,0.29064396,0.14226253,-6.1487003,-1.7452084,0.49555326,0.63452401,0.78098426
-602.35816,0.70722859,0.71179154,0.094642874,0.22307568,0.051330664,-6.3997751,-1.7935561,0.50339933,0.5980422,0.84174549
-594.54884,0.89382552,0.6187352,0.60633287,0.26576174,0.25993364,-6.0879354,-1.3584676,0.55304131,1.1593742,0.4770171
-602.52104,1.0841674,0.79725938,0.021886484,0.36224923,-0.11326819,-5.6498643,-0.97351981,0.8643626,0.88624909,0.97530436
-573.05363,0.81011651,0.66674866,0.3427734,0.42401486,-0.040460145,-6.0034086,-1.6643251,0.5401441,0.8829175,0.61177188
-563.66267,0.98069147,0.91426414,0.052854794,0.038492454,0.34064658,-5.6544111,-0.4288455,0.89661104,0.94946584,0.94433207
-567.71444,0.58681608,0.77909385,0.27307304,0.36794853,-0.17988256,-6.3386849,-1.7289801,0.4571848,0.73025784,0.62605942
-548.88893,0.78940881,0.73642382,0.19107376,0.24655744,0.11363081,-6.0728476,-1.8592484,0.58133945,0.77241321,0.75262754
-562.75875,0.92449025,0.6654916,0.1776478,0.055629863,0.11255799,-5.7219316,-2.0790881,0.6152405,0.7928883,0.77594852
-573.06755,0.6515784,0.90041466,0.48127555,0.17725129,0.21879372,-6.0412529,-0.22652751,0.58669074,1.0679663,0.54935324
-580.96336,1.0130532,0.76562016,0.20790018,0.22750513,0.15980609,-5.5040913,-3.0202706,0.77561397,0.98351415,0.78861496
-588.92202,0.94887938,0.76151128,0.5601969,0.13496156,0.16784847,-6.0258199,-2.7379994,0.72258235,1.2827793,0.56329439
-561.69564,0.95142419,0.83292674,0.43355922,0.081885137,0.21366712,-6.1803611,-1.678606,0.79246665,1.2260259,0.64637025
-584.12069,0.78338351,0.75865664,0.53301257,-0.072907133,-0.24292589,-6.4184168,-1.8090037,0.5943191,1.1273317,0.52719099
-586.15701,0.89017569,0.8444024,0.17340502,0.31865583,0.34505559,-6.0002963,-2.1099855,0.75166649,0.92507151,0.8125496
-589.99414,0.73982691,0.82603315,0.074582484,0.026051925,-0.34654832,-6.1113006,-2.340064,0.61112155,0.68570403,0.89123225
-584.40147,0.75363721,0.94773239,0.14412544,0.056945227,-0.041756569,-6.1257902,-1.408583,0.7142464,0.85837184,0.83209439
-594.04677,0.71701846,0.74824733,0.078879981,0.15971464,-0.035004881,-6.1707382,-2.6716478,0.53650715,0.61538713,0.87182055
-596.17645,0.72044517,0.72464591,0.063348818,0.22622431,-0.085500251,-6.1019275,-2.6375318,0.52206765,0.58541646,0.89178846
-606.38926,0.85477615,0.8333049,0.0022321691,0.33336252,0.45361823,-5.9382867,-2.0020311,0.71228916,0.71452133,0.99687599
-587.5604,0.73825621,0.69234385,0.36115758,0.051185599,-0.21950843,-6.0837494,-2.2756822,0.51112715,0.87228473,0.58596365
-577.65308,0.68370908,0.88054648,0.46017933,0.38636067,0.40744422,-6.7617235,-0.59511878,0.60203763,1.062217,0.56677463
-575.43561,0.74909597,0.7146952,0.027654312,0.028737278,-0.2114896,-6.0524293,-2.5058959,0.5353753,0.56302961,0.95088302
-561.55695,0.7666967,0.9177837,0.52081256,0.22446899,0.40416581,-5.7892234,-0.33257796,0.70366173,1.2244743,0.57466436
-571.04048,0.75498742,0.92688639,-0.21271157,0.17601575,0.0003363388,-6.4228046,-1.3923733,0.69978756,0.487076,1.4367112
-597.51809,0.65731234,0.57937817,0.55708547,0.28767837,0.17840812,-6.4714363,-2.8064524,0.38083242,0.93791789,0.40604026
-581.57202,0.72178938,0.84882945,0.16773043,0.19937503,0.16851471,-6.3337907,-1.2110878,0.61267609,0.78040652,0.785073
-581.74838,0.85770635,0.71227071,0.13225796,0.22989976,0.016133728,-6.6479535,-1.6784916,0.61091911,0.74317707,0.82203708
-585.30008,0.96445015,0.67805716,0.39168547,0.41415599,0.029452429,-5.8525871,-1.7475386,0.65395233,1.0456378,0.62541
-590.86556,1.05278,0.65243319,0.4304026,0.27372706,-0.21995871,-5.6613563,-1.702013,0.68686863,1.1172712,0.6147734
-577.22252,0.72956405,0.69276079,0.56540945,0.19235323,0.48027822,-6.2648053,-1.2445839,0.50541337,1.0708228,0.47198599
-590.19347,0.67269417,0.66625881,0.31946179,0.62388028,-0.2319091,-6.3553275,-1.6859651,0.44818842,0.7676502,0.58384459
-581.00209,0.87954001,0.81625814,-0.31146172,-0.077611539,0.39886008,-6.3952981,-1.7531288,0.7179317,0.40646998,1.7662601
-572.33877,0.50836366,0.723958,0.093034933,0.36704035,-0.17562977,-6.7103738,-1.5956091,0.36803393,0.46106887,0.79821901
-576.34506,0.74391159,0.79679255,0.25654027,0.00068408242,0.31755305,-5.675151,-1.8156344,0.59274321,0.84928349,0.69793329
-560.16741,0.81740365,0.78648863,0.078527633,0.023903301,-0.091985491,-5.5942546,-2.3535779,0.64287867,0.72140631,0.89114646
-556.15969,0.85020742,0.74505428,0.18803187,0.26231158,0.20617905,-5.637161,-2.7131141,0.63345068,0.82148256,0.77110668
-569.50585,0.72599256,0.91874721,0.39887063,0.14375301,0.094647312,-6.4761455,-0.12955719,0.66700364,1.0658743,0.62578079
-581.79454,0.78808211,0.91481972,0.3039792,0.29193467,0.20307656,-6.3461277,-0.31780914,0.72095306,1.0249323,0.70341533
-576.0611,0.84444766,0.71823319,0.15138162,0.04308362,0.27979695,-5.7420991,-2.4222231,0.60651034,0.75789196,0.80025963
-574.27612,0.58612941,0.89817304,0.15419325,0.3400648,-0.074302574,-5.9711622,-0.91439763,0.52644564,0.68063889,0.77345807
-577.74465,0.70736194,0.90513401,-0.14570619,0.3318109,-0.050022363,-5.6004404,-1.2376201,0.64025735,0.49455116,1.2946231
-578.59217,0.80585337,0.86426114,-0.032352178,0.31840872,0.012608495,-5.7042011,-1.3497325,0.69646775,0.66411557,1.0487147
-604.79836,1.0168668,0.81162813,0.60101451,-0.03704021,0.1429444,-5.3889794,-0.35667456,0.82531773,1.4263322,0.57862937
-607.91922,0.67613462,0.80657224,0.18913898,0.099419346,0.16675237,-5.8983546,-1.0295798,0.54535141,0.73449039,0.74248951
-587.44249,0.69872244,0.44147862,0.48145365,0.29739243,0.0012240087,-5.6409481,-2.6790662,0.30847102,0.78992467,0.39050688
-596.76061,0.79940148,0.35953502,0.36929638,0.076994241,-0.11782088,-5.4575176,-3.1116844,0.28741283,0.65670921,0.43765616
-568.65732,0.76692736,0.72230188,0.44757465,0.48813345,-0.073135809,-6.5375326,-0.91577205,0.55395307,1.0015277,0.55310808
-570.34051,0.57212955,0.51450492,0.13875348,-0.068034548,0.28025554,-6.3241542,-3.4373268,0.29436347,0.43311694,0.67963969
-578.61663,0.81845934,0.63989422,0.17540299,0.30362477,0.045600493,-5.6428954,-2.4832392,0.5237274,0.69913039,0.74911263
-586.49217,0.52187153,0.64512106,0.53434537,0.011359255,0.1620229,-5.7569392,-2.0844195,0.33667031,0.87101568,0.38652612
-604.98798,0.77496118,0.69454665,0.40725928,0.3905673,-0.028429435,-5.8300084,-2.4912568,0.53824669,0.94550597,0.56926842
-587.37733,0.71613724,0.81619669,0.33796125,0.16629937,0.10955459,-5.8058817,-1.7999749,0.58450884,0.92247009,0.63363447
-587.88889,1.1326262,0.92404992,0.20449927,-0.098037388,0.43097332,-5.5441949,-1.4756008,1.0466031,1.2511024,0.83654474
-576.2839,0.52269221,0.79745698,0.55615479,0.49348201,-0.21034063,-6.1446884,-2.1638217,0.41682455,0.97297934,0.4284002
-564.86966,1.0613707,0.78049406,0.10128872,-0.11255939,0.44575196,-5.4240662,-2.4830084,0.82839352,0.92968224,0.89105017
-590.27692,0.40434402,0.70315378,0.26498725,0.14272966,-0.16399247,-6.4432223,-2.9968298,0.28431602,0.54930327,0.5175939
-595.84138,1.0019546,0.60720434,0.24324409,0.252848,0.35330063,-5.0795765,-2.526911,0.60839119,0.85163528,0.71437998
-580.61086,0.83877617,0.48154801,0.6206296,0.18967646,0.020147163,-5.5291299,-2.5504778,0.403911,1.0245406,0.39423621
-578.99782,0.96252221,0.57203395,0.17885178,0.34770266,0.16570572,-5.8314309,-2.5283585,0.55059538,0.72944716,0.75481188
-578.90987,0.90977272,0.62933847,0.23233157,0.10344562,0.02113141,-6.0229426,-2.8905114,0.57255497,0.80488654,0.71134867
-574.56058,0.78097897,0.65346567,0.24067457,-0.039818025,0.0049355318,-6.1286714,-2.6610128,0.51034295,0.75101752,0.67953535
-553.34119,0.63405618,0.79859239,0.26752534,0.28663863,-0.094438999,-6.1815173,-1.7039224,0.50635244,0.77387778,0.65430544
-556.42894,0.66498384,0.7179028,0.3349948,0.31979362,-0.088590339,-6.1538006,-2.0105491,0.47739376,0.81238855,0.58764215
-565.09933,0.98500354,0.77446775,0.28965403,0.085701072,0.31799865,-5.8005277,-0.74881269,0.76285348,1.0525075,0.72479623
-568.60975,0.59554669,0.79987706,0.10167281,0.26257267,0.13340378,-6.4114256,-1.9012554,0.47636414,0.57803695,0.82410672
-585.36337,0.8386098,0.76617861,0.20999626,0.12470835,-0.033666448,-6.2862033,-1.5200729,0.64252489,0.85252115,0.75367619
-592.01116,1.0504888,0.72286577,0.036270209,0.11411771,0.12983214,-5.5995239,-2.5856903,0.7593624,0.79563261,0.95441337
-590.01669,0.73539519,0.54917082,0.57439643,0.16209427,0.17937583,-6.2258161,-3.1996954,0.40385758,0.97825401,0.41283509
-593.19136,0.74572429,0.53697094,0.56280239,0.15796771,0.17389519,-6.3172346,-3.1751675,0.40043228,0.96323466,0.41571622
-601.61543,0.54480558,0.88427937,0.054535278,0.26509148,0.085719018,-6.4088101,-0.67508841,0.48176034,0.53629561,0.89831116
-612.91904,0.73019096,0.597004,0.33065987,0.14536074,0.11441026,-6.097114,-2.2549401,0.43592692,0.76658679,0.56865957
-585.97208,0.72287963,0.5963207,0.34932076,0.14796152,-0.0069840638,-6.0089088,-1.9894997,0.43106809,0.78038885,0.55237602
-585.50486,0.58023921,0.8059138,0.14245703,0.18740194,0.152996,-5.9877834,-1.1657768,0.46762278,0.61007982,0.76649443
-592.24954,0.43771128,0.72654821,0.31146703,0.091785383,0.044617814,-6.1732452,-2.1966013,0.31801835,0.62948538,0.50520371
-584.5106,0.27352715,0.67903946,0.1986379,0.35617925,0.00013919056,-6.5873905,-1.9304096,0.18573573,0.38437362,0.48321663
-568.59853,0.84744337,0.96070272,0.17606122,0.38101,0.33313603,-5.1538543,-0.37397275,0.81414115,0.99020237,0.82219673
-584.23212,0.79628079,0.56089435,0.20420253,-0.18395829,0.15181645,-5.8181115,-3.2948792,0.4466294,0.65083193,0.68624383
-601.28695,0.74762676,0.63545612,0.44214452,0.53596581,-0.013381731,-5.8541832,-1.882501,0.475084,0.91722852,0.51795598
-603.65774,0.48217028,0.79821505,0.24398622,-0.2891635,0.25340284,-6.223502,-2.3439082,0.38487557,0.62886179,0.61201933
-603.94331,0.42169779,0.96790829,0.29208615,0.65245552,-0.020390709,-6.0076097,-1.4174089,0.40816479,0.70025094,0.5828836
-581.98244,0.61106591,0.85190006,0.38080882,0.13081331,-0.18285284,-5.7148406,-1.8745646,0.52056709,0.90137591,0.57752496
-575.55843,0.47735946,0.95701552,0.43467485,-0.063074422,-0.25407726,-6.0060251,-1.1065374,0.45684042,0.89151527,0.5124314
-569.27301,0.74921939,0.99801373,0.038885886,0.4113852,0.45899385,-5.5646793,-1.3595457,0.74773124,0.78661712,0.95056568
-564.08108,0.63848456,0.95722177,0.27733992,-0.02418526,0.13708075,-5.654253,-1.9520222,0.61117131,0.88851123,0.68785997
-561.85119,0.90964638,1.0150021,0.23669415,0.40701284,0.25268052,-5.2790564,-1.5088574,0.92329298,1.1599871,0.79595106
-575.16033,0.69135791,0.95347529,0.27262759,0.056565269,-0.055257707,-5.8207627,-2.6221788,0.65919268,0.93182028,0.7074247
-586.2573,0.78267191,1.0787773,0.0093649313,-0.022996657,0.082954089,-5.5738623,-2.277761,0.84432868,0.85369361,0.9890301
-590.7364,0.64364184,0.99736541,0.52571877,0.37738745,0.15330676,-5.9313368,-2.5641394,0.64194611,1.1676649,0.54976914
-606.25104,0.56485253,1.0119843,0.58212103,0.18030678,0.1396003,-5.8968664,-2.7462479,0.5716219,1.1537429,0.49544997
-587.19702,1.18132,0.82500528,0.11416429,0.22396206,-0.0004371478,-5.6353012,-2.6895759,0.97459526,1.0887595,0.89514279
-585.21034,0.51072753,0.85781429,0.23378729,0.043811083,0.24101881,-6.8741571,-1.8239493,0.43810938,0.67189667,0.65204874
-575.31311,0.84451073,0.91520122,0.28870677,0.41747265,0.36055383,-6.1024146,-2.4044996,0.77289726,1.061604,0.72804665
-574.16195,0.52938996,0.92852839,0.33040763,0.3978827,0.050764412,-6.5858204,-2.2408413,0.4915536,0.82196123,0.59802529
-592.55733,0.48759081,0.98763432,0.29219458,0.3900515,0.18379886,-6.9431571,-1.6163396,0.48156142,0.773756,0.62236858
-593.65526,0.72960792,0.98860977,0.009643234,0.013814082,-0.069455584,-5.9097171,-2.1608226,0.72129752,0.73094076,0.98680709
-596.68959,0.71110791,1.0126349,-0.00098604915,0.046768112,-0.091963706,-5.910962,-2.2124081,0.7200927,0.71910665,1.0013712
-594.98272,0.60981523,1.007488,0.44389499,0.35088127,0.31197696,-6.3570184,-1.1421766,0.6143815,1.0582765,0.58054913
-608.10657,0.72535577,0.93341499,0.32659516,0.075729642,-0.075609432,-5.9958624,-2.0935817,0.67705795,1.0036531,0.67459358
-579.15853,0.78116621,1.0252046,0.17692978,0.60332772,0.14466801,-5.7695137,-1.5258795,0.80085516,0.97778494,0.81905041
-575.19956,0.80391267,0.82823057,0.39114845,-0.23825105,-0.0097384851,-5.4588028,-2.5571886,0.66582505,1.0569735,0.62993543
-582.56317,0.67525556,0.99651672,-0.088835761,0.5207091,0.30121721,-7.3921162,-0.079326606,0.67290346,0.5840677,1.1520984
-594.76373,1.0060878,0.62605931,0.25446773,-0.090274529,0.018048152,-5.6449572,-2.8433841,0.62987065,0.88433837,0.71225072
-578.71052,0.56600857,0.83311191,0.36360151,0.41246657,0.31035274,-6.4651419,-0.7930822,0.47154848,0.83514998,0.5646273
-588.27309,0.88741943,0.63550684,0.30493127,0.047929673,-0.13328884,-6.0046819,-3.2092555,0.56396111,0.86889238,0.6490575
-597.03704,0.7714531,0.61159261,0.27971503,0.28662137,0.45869021,-5.9417581,-3.661401,0.47181502,0.75153005,0.62780592
-588.42093,1.1532847,0.90522949,0.26090594,0.11830308,-0.26321795,-5.3316726,-0.8049287,1.0439873,1.3048932,0.80005571
-584.25776,0.81048309,0.75562453,0.19706414,0.26502769,0.54186377,-5.8097522,-3.1918818,0.61242091,0.80948505,0.75655617
-601.17752,0.8090645,0.91635659,0.30133634,0.14104133,-0.23598479,-5.4579609,-1.8808694,0.74139159,1.0427279,0.71101154
-572.67777,0.60989042,1.0126392,0.18897559,0.0083769077,-0.10836827,-5.9003085,-1.2914412,0.61759897,0.80657456,0.76570598
-588.58351,0.79101235,0.63890589,0.47767615,0.32937717,0.30728011,-5.7811446,-4.8009096,0.50538245,0.9830586,0.51409189
-582.76237,0.65937022,1.0921215,0.057264065,0.044560151,0.044979029,-5.922453,-2.1087268,0.7201124,0.77737646,0.92633676
-587.64003,0.47670028,0.95276046,0.43358401,0.32647534,0.27896771,-6.4284975,-2.1588817,0.45418118,0.88776518,0.51160057
-604.15673,0.6747604,0.80059198,0.51872433,-0.020059181,0.15472842,-6.2014223,-2.8262165,0.54020776,1.0589321,0.51014392
-619.91207,0.54483187,1.2011747,0.096277242,0.45138821,-0.043085768,-6.4593257,-0.72332844,0.65443826,0.7507155,0.87175269
-605.74188,0.85621826,0.9209057,0.70011571,0.057448676,0.23862677,-5.4877755,-2.1106239,0.78849627,1.488612,0.52968556
-592.26437,0.8516833,1.0077177,0.27489657,0.39452211,0.014919149,-5.3999707,-2.3433659,0.85825637,1.1331529,0.75740559
-595.02471,0.84512196,1.1160925,-0.050797125,-0.0126127,0.22726202,-5.3247603,-2.8739878,0.94323431,0.89243718,1.0569196
-586.72336,0.67217361,0.8392908,0.1264723,-0.12027302,-8.66797e-05,-5.5704313,-4.2819151,0.56414912,0.69062142,0.81687174
-559.47858,0.48157136,0.80756161,0.30527342,0.26738033,0.27306018,-6.1000618,-3.4881126,0.38889854,0.69417196,0.56023372
-559.8848,0.76023774,1.0861485,-0.01015977,0.21244399,0.18274287,-6.081137,-1.2711398,0.82573111,0.81557134,1.0124572
-560.07483,0.82255149,0.97246194,0.38360747,0.13183155,0.26358074,-6.051258,-1.1181341,0.79990001,1.1835075,0.67587237
-590.078,0.40886961,1.1501121,0.3606285,0.032981956,-0.061627608,-6.7526619,0.17927422,0.47024589,0.83087439,0.56596508
-593.95586,0.36824022,1.111965,0.18943407,0.34371823,-0.13353635,-6.9344959,-0.49390641,0.40947024,0.59890431,0.68369893
-586.70439,1.0365012,0.97584987,-0.08245476,0.11816338,0.317913,-5.1769517,-2.1268367,1.0114695,0.92901477,1.0887551
-568.5947,0.58167725,1.0319859,0.4702521,0.18914274,0.26098168,-5.8525581,-1.0533176,0.60028275,1.0705349,0.56073163
-576.52941,0.64491429,0.69636388,0.10630517,0.31876351,-0.1775156,-6.0222177,-3.3806994,0.44909502,0.55540019,0.80859717
-576.04664,0.73881857,0.99412504,0.36677203,0.07548976,0.4352906,-5.6681272,-1.5466052,0.73447805,1.1012501,0.66694937
-587.53403,0.85983792,0.82413908,0.42431246,0.26837279,-0.32752748,-5.1153109,-2.835813,0.70862603,1.1329385,0.62547618
-570.80459,0.69110528,0.94982565,0.43939789,0.23770102,0.42434418,-5.2896191,-2.3662042,0.65642952,1.0958274,0.59902638
-589.83302,0.69185177,0.81600631,0.36089847,0.21935838,-0.12895321,-5.8006497,-3.6219341,0.56455541,0.92545388,0.61003084
-572.01023,0.91910137,0.95729158,0.42065484,0.2266032,0.10570717,-6.0382108,-0.92588355,0.879848,1.3005028,0.67654447
-601.41597,0.83207931,0.95524723,0.061864208,0.23012951,-0.065291628,-5.6116825,-1.0796627,0.79484146,0.85670567,0.92778826
-596.29272,1.1512508,1.0441637,-0.045707311,-0.065022448,0.38711999,-4.5562394,-1.165809,1.2020944,1.156387,1.039526
-603.47387,0.31324016,0.62157915,0.62813267,0.44397145,-0.1345017,-6.115191,-1.8748279,0.19470355,0.82283622,0.23662492
-590.58752,0.73311151,0.80942896,0.33866393,0.050114113,0.16245038,-5.8404492,-0.52031079,0.59340169,0.93206562,0.63665226
-587.74912,0.49674691,0.52282621,0.2513654,0.29860358,0.070232038,-6.7525555,-2.5212889,0.2597123,0.5110777,0.50816598
-574.88299,0.74640705,0.57531979,0.25413316,0.23901893,0.44378048,-5.7423015,-2.64364,0.42942275,0.6835559,0.62821891
-579.23353,0.70666147,0.55111292,0.30509838,0.20945452,0.36023369,-6.1075861,-2.5564667,0.38945027,0.69454864,0.56072425
-599.14102,0.55868471,0.71778188,0.35644874,0.24804915,0.020374091,-6.0067099,-1.9014813,0.40101376,0.7574625,0.52941731
