N,scenario,beta1,beta2,gamma1,b1_comp,b1_comp_lo,b1_comp_hi,b2_comp,b2_comp_lo,b2_comp_hi,g1_comp,g1_comp_lo,g1_comp_hi,ind_comp,ind_comp_lo,ind_comp_hi,tot_comp,b1_oracle,b1_oracle_lo,b1_oracle_hi,b2_oracle,b2_oracle_lo,b2_oracle_hi,g1_oracle,g1_oracle_lo,g1_oracle_hi,ind_oracle,ind_oracle_lo,ind_oracle_hi,tot_oracle,b1_comp_cov,b1_comp_sig,b1_oracle_cov,b1_oracle_sig,b2_comp_cov,b2_comp_sig,b2_oracle_cov,b2_oracle_sig,g1_comp_cov,g1_comp_sig,g1_oracle_cov,g1_oracle_sig,ind_comp_cov,ind_comp_sig,ind_oracle_cov,ind_oracle_sig
300,small,0.3,0.3,0.0,0.23414644972355653,0.1312459562168307,0.3370469432302824,0.2433653162012206,0.12082287532606423,0.36590775707637696,0.07214561239094941,-0.04238002894066861,0.18667125372256743,0.05698312477436653,0.01889896043709255,0.09506728911164052,0.12912873716531595,0.29916559589836544,0.19088630942528415,0.4074448823714467,0.324057371210308,0.20163336014675615,0.4464813822738598,-0.008026549863756921,-0.1302012805620355,0.11414818083452168,0.0969468165633896,0.04622589993823379,0.14766773318854542,0.08892026669963268,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
300,small,0.3,0.3,0.0,0.1960990202916887,0.09243559834144702,0.2997624422419304,0.12327869997567387,0.0011665201406818454,0.24539087981066587,0.06539638227059186,-0.04845335001314846,0.17924611455433218,0.024174832288062675,-0.0029679403124045906,0.05131760488852994,0.08957121455865454,0.22511869063043707,0.11772080282255296,0.33251657843832116,0.13615597791190764,0.013194612781794693,0.2591173430420206,0.054389658813748284,-0.06497874758739691,0.17375806521489348,0.03065125546903536,-0.000654662073594825,0.06195717301166555,0.08504091428278365,0,1,1,1,0,1,0,1,1,0,1,0,0,0,0,0
300,small,0.3,0.3,0.0,0.3032966783053664,0.19487122450810046,0.4117221321026323,0.2695146262581014,0.15530516695943247,0.38372408555677034,0.014928969400758163,-0.09933012667229772,0.12918806547381406,0.08174289089879444,0.0364237538321137,0.12706202796547517,0.0966718602995526,0.3635141062109571,0.2472987744290031,0.47972943799291107,0.3303793961786436,0.21736815894346345,0.44339063341382373,-0.020366381243851928,-0.1429360362020288,0.10220327371432494,0.12009757091239531,0.06386723309945287,0.17632790872533777,0.09973118966854339,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
300,small,0.3,0.3,0.0,0.24946509379637807,0.14961210765543345,0.34931807993732267,0.204028140489676,0.07755499148555828,0.3305012894937937,-0.0038095297053821753,-0.119245411765303,0.11162635235453865,0.050897899204357624,0.01334135000000921,0.08845444840870603,0.04708836949897545,0.3265286410222713,0.21707618960416505,0.4359810924403775,0.21350833288568438,0.09806412280209122,0.32895254296927756,0.0763995970474761,-0.04092266395513462,0.19372185805008685,0.06971658578409323,0.02536473035794276,0.1140684412102437,0.14611618283156935,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1
300,small,0.3,0.3,0.0,0.315533572744146,0.19929968668710363,0.4317674588011884,0.30202508512224036,0.1916628511711345,0.41238731907334625,-0.05637094036031165,-0.17441544801899245,0.06167356729836915,0.09529905416697532,0.04585170616360734,0.1447464021703433,0.03892811380666367,0.4283095535371085,0.3042784678824867,0.5523406391917303,0.33828457746694596,0.23387572398783765,0.4426934309460543,-0.07821721384904369,-0.2005488998888338,0.04411447219074639,0.144890516343357,0.08356944409775552,0.2062115885889585,0.06667330249431332,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1
300,small,0.3,0.3,0.0,0.243616740751577,0.13115100863735799,0.356082472865796,0.3102811583930274,0.196996424230291,0.42356589255576377,-0.08803504918817673,-0.20340915533381937,0.027339056957465926,0.07558968452433315,0.031099422209413093,0.12007994683925322,-0.012445364663843578,0.3015342164883316,0.18772783189910686,0.4153406010775564,0.3255822603120542,0.21382969453651443,0.4373348260875939,-0.06241771116850284,-0.17921136771827306,0.0543759453812674,0.09817419176569528,0.04808973514443748,0.14825864838695307,0.03575648059719244,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
300,small,0.3,0.3,0.0,0.277910334573945,0.16645500008625433,0.3893656690616356,0.23773181696283796,0.1188566939942573,0.3566069399314186,0.01807362277437541,-0.10301693327169592,0.13916417882044674,0.06606812879101415,0.023718606795879324,0.10841765078614897,0.08414175156538956,0.3037057308454723,0.18392478728511094,0.42348667440583365,0.27852108526473746,0.16762812374031677,0.38941404678915814,-0.0026260912976332623,-0.1241772453691112,0.11892506277384468,0.0845884497562012,0.037183235274959425,0.13199366423744296,0.08196235845856793,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
300,small,0.3,0.3,0.0,0.28320155919008005,0.1693444809217873,0.3970586374583728,0.26771996726455294,0.1586653597278463,0.3767745748012596,-0.03345443508730561,-0.14691453376642832,0.08000566359181709,0.07581871215563858,0.03242528801573099,0.11921213629554617,0.04236427706833297,0.39662317482417575,0.28223741005788194,0.5110089395904696,0.30211155194959016,0.18500585589500967,0.41921724800417065,0.024977929294770412,-0.10162963458217156,0.15158549317171238,0.11982444288530536,0.061932193198078606,0.17771669257253211,0.14480237218007577,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
300,small,0.3,0.3,0.0,0.21064917824970128,0.10076952801321641,0.32052882848618613,0.2688570659748244,0.15239901917832102,0.3853151127713278,0.09040771552594684,-0.024750204450563654,0.20556563550245732,0.05663452001422248,0.018234860235827884,0.09503417979261708,0.14704223554016932,0.3016028018361983,0.18742591582600776,0.41577968784638886,0.3130188767644418,0.20747305863873866,0.4185646948901449,0.0761004644209706,-0.034537804238814196,0.1867387330807554,0.09440737025977532,0.04654665800944454,0.1422680825101061,0.17050783468074593,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
300,small,0.3,0.3,0.0,0.1585210624766457,0.05110803158505502,0.2659340933682364,0.213719294824132,0.0935648598887126,0.3338737297595514,0.0035489577168874575,-0.11151830690868837,0.11861622234246329,0.033879009687280894,0.00404987347621227,0.06370814589834951,0.03742796740416835,0.218824633655708,0.10378777024550337,0.3338614970659126,0.28371264107938554,0.1642827089796992,0.4031425731790719,0.022400668612690855,-0.1011954571952622,0.1459967944206439,0.06208331474768992,0.02027186086128103,0.1038947686340988,0.08448398336038077,0,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1
300,small,0.3,0.3,0.0,0.1601763007915573,0.05276302741810977,0.26758957416500484,0.1662824924363644,0.04692567099953289,0.2856393138731959,0.05601609898473292,-0.0583204415209677,0.17035263949043356,0.026634514524856958,0.0004712487902690035,0.05279778025944491,0.08265061350958988,0.2240173054393523,0.10748873911708105,0.34054587176162354,0.22934822460809118,0.11234050300179739,0.346355946214385,-0.005010930243983164,-0.1277291008186443,0.11770724033067796,0.05137797128400394,0.013943831407514207,0.08881211116049367,0.046367041040020776,0,1,1,1,0,1,1,1,1,0,1,0,0,1,0,1
300,small,0.3,0.3,0.0,0.23731348126231755,0.14220145526341407,0.332425507261221,0.20867118303242682,0.08990404124245154,0.3274383248224021,0.12341741264040529,0.020171882069045563,0.226662943211765,0.049520484884551456,0.015048675760099023,0.08399229400900389,0.17293789752495675,0.2880739813306482,0.18667573405448584,0.3894722286068106,0.24853960850952386,0.1357524752227619,0.3613267417962858,0.09176279034224694,-0.013912991732240365,0.19743857241673424,0.07159779454169919,0.03047867230857393,0.11271691677482445,0.1633605848839461,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1
300,small,0.3,0.3,0.0,0.21222084976155367,0.105665712317235,0.31877598720587236,0.20982471139413716,0.07934199229271377,0.34030743049556056,0.05249338451208807,-0.07285376984828021,0.17784053887245635,0.04452917855303654,0.008938790537887355,0.08011956656818572,0.0970225630651246,0.30954630749474005,0.1994162230881729,0.41967639190130723,0.26308675713678886,0.14524189293621273,0.380931621337365,-0.006646245771630435,-0.12644888841078616,0.1131563968675253,0.08143753422245845,0.03485260175286904,0.12802246669204786,0.07479128845082801,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1
300,small,0.3,0.3,0.0,0.2495260888092202,0.14421406603440412,0.3548381115840363,0.22435388842855497,0.09508978537753532,0.3536179914795746,0.00753179177847052,-0.11643351496164925,0.1314970985185903,0.05598214828871749,0.015999493192630623,0.09596480338480436,0.06351394006718801,0.3501894617024571,0.2434625181365284,0.45691640526838584,0.26283678028870855,0.13385678402813647,0.3918167765492806,-0.025914961524868968,-0.15510506149904527,0.10327513844930733,0.09204267060490984,0.03887314160566814,0.14521219960415155,0.06612770908004087,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
300,small,0.3,0.3,0.0,0.25424656029010456,0.15236286349982014,0.356130257080389,0.435505489018297,0.3177922217171509,0.5532187563194432,-0.0705594156646967,-0.18017551864196601,0.0390566873125726,0.11072577257036192,0.05720498840588341,0.16424655673484045,0.040166356905665224,0.37035652074162545,0.25923891937291,0.4814741221103409,0.4703733767886395,0.3550579932448152,0.5856887603324639,-0.04494102489112198,-0.1654298129607562,0.07554776317851226,0.17420584727693017,0.10670939635132207,0.24170229820253827,0.1292648223858082,1,1,1,1,0,1,0,1,1,0,1,0,1,1,0,1
300,small,0.3,0.3,0.0,0.21527290163937077,0.10677287503649935,0.3237729282422422,0.24482865888097427,0.13314849145442614,0.3565088263075224,-0.03740893801431966,-0.1466315484282627,0.07181367239962339,0.05270497580178303,0.01687697514784197,0.08853297645572408,0.01529603778746337,0.3126830657040304,0.1958869675890903,0.42947916381897056,0.3141116865473372,0.21018275641163353,0.4180406166830408,-0.06653630028656345,-0.17810403212404285,0.04503143155091595,0.09821740512308484,0.04920740133209696,0.1472274089140727,0.031681104836521395,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1
300,small,0.3,0.3,0.0,0.3010266877725341,0.1847767378683559,0.4172766376767123,0.2708423751313389,0.1632404034845441,0.3784443467781337,0.04304543329940813,-0.07161046887605498,0.15770133547487125,0.08153078309423312,0.03635875300201802,0.12670281318644822,0.12457621639364125,0.3416010682837987,0.2150700212967676,0.4681321152708298,0.27442602841282154,0.16906861696089687,0.3797834398647462,0.08718866560248256,-0.03542750014265318,0.2098048313476183,0.09374422447069994,0.04373412354057738,0.1437543254008225,0.1809328900731825,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
300,small,0.3,0.3,0.0,0.2653913566958674,0.16413241286289837,0.3666503005288364,0.3894349381995177,0.26230533748694085,0.5165645389120945,0.05570541915910354,-0.06240452446211911,0.1738153627803262,0.10335266659354127,0.051455181692948035,0.15525015149413451,0.1590580857526448,0.30610025689706993,0.19689112083048482,0.41530939296365504,0.42222864091400664,0.30470829268925376,0.5397489891387595,-0.051150816097887214,-0.16959383065319544,0.06729219845742103,0.1292442954530781,0.0707609436273409,0.18772764727881533,0.0780934793551909,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,1
300,small,0.3,0.3,0.0,0.16539136928938805,0.058538326836599305,0.2722444117421768,0.20273402231957283,0.08474154531374546,0.3207264993254002,-0.0037980646754629532,-0.11635969646989967,0.10876356711897377,0.03353045755297951,0.004373856397522028,0.062687058708437,0.029732392877516556,0.29402845309079,0.1715677825979745,0.4164891235836055,0.24257113890998122,0.14227080377021287,0.3428714740497496,0.014560191837916889,-0.0973933217861804,0.12651370546201418,0.07132281673817292,0.029464241718766077,0.11318139175757977,0.08588300857608981,0,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1
300,small,0.3,0.3,0.0,0.1260215958192408,0.01461563210390586,0.23742755953457573,0.2918058987684071,0.17595582166503265,0.4076559758717816,-0.12651445713477827,-0.24093171708049022,-0.012097197189066336,0.0367738450322625,0.001137089186305472,0.07241060087821952,-0.08974061210251577,0.24698847612449656,0.1309058661260325,0.36307108612296063,0.37593283921846243,0.2630865949737627,0.4887790834631622,-0.15712753282579248,-0.27563164979599186,-0.03862341585559312,0.09285107908372342,0.041070596799745764,0.14463156136770108,-0.06427645374206906,0,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1
300,small,0.3,0.3,0.0,0.15123640304826172,0.04024183536544364,0.2622309707310798,0.18469691259717136,0.07669262199123544,0.2927012032031073,-0.11390518579301379,-0.2205691788973568,-0.007241192688670767,0.027932896715315375,0.0017208772797306128,0.05414491615090014,-0.08597228907769841,0.14211186040162516,0.02006562535940669,0.2641580954438436,0.19470038309832483,0.08778129818072725,0.30161946801592243,-0.05904796352058929,-0.17478623281240102,0.05669030577122246,0.027669233663012077,-0.0005358348496942375,0.05587430217571839,-0.03137872985757721,0,1,0,1,0,1,1,1,0,1,1,0,0,1,0,0
300,small,0.3,0.3,0.0,0.1739531733944419,0.06564796297871443,0.2822583838101694,0.32337443022390033,0.20724205393277453,0.43950680651502616,0.04109024309091325,-0.0713319838746169,0.1535124700564434,0.05625200833206699,0.015820282037708952,0.09668373462642503,0.09734225142298024,0.19695202502290607,0.08519579134137516,0.30870825870443697,0.29838386163278685,0.19091612134825103,0.40585160191732267,0.02014231286843124,-0.0875599412684607,0.12784456700532318,0.058767305782731975,0.019270825932903732,0.09826378563256022,0.07890961865116322,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
300,small,0.3,0.3,0.0,0.25416583937668313,0.15275002085270592,0.3555816579006603,0.2780855382462377,0.1550981907610875,0.40107288573138794,0.07870164737428453,-0.035336372752771336,0.19273966750134042,0.07067984424687174,0.02857872006001661,0.11278096843372687,0.14938149162115627,0.24922335637542506,0.14389372233595576,0.35455299041489435,0.3726397128364308,0.2542404717056771,0.49103895396718455,0.0778090046323624,-0.03574519618679495,0.19136320545151975,0.09287051995186986,0.04376577027195693,0.14197526963178278,0.17067952458423225,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
300,small,0.3,0.3,0.0,0.21388339326778455,0.10008361446846803,0.32768317206710107,0.18748897526973263,0.07459653645383667,0.3003814140856286,-0.008254512590838203,-0.12376729132412495,0.10725826614244854,0.040100778230990154,0.007878827344856003,0.07232272911712431,0.03184626564015195,0.36471771492894706,0.24773554941497183,0.4816998804429223,0.26994837398257787,0.16051543479575506,0.3793813131694007,-0.07677733568627805,-0.19620542964602825,0.042650758273472145,0.09845495410771063,0.04756074358886117,0.1493491646265601,0.02167761842143258,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1
300,small,0.3,0.3,0.0,0.30893422688401495,0.20077712942979833,0.4170913243382316,0.25434722219722783,0.13536194554957973,0.37333249884487596,0.05854765856018318,-0.06042735199615053,0.17752266911651687,0.07857656244959735,0.032663963825309804,0.12448916107388489,0.13712422100978053,0.3830114246730152,0.27510374683931516,0.4909191025067152,0.24294169503958213,0.12075377414844925,0.365129615930715,0.02817234780834997,-0.09684915189342265,0.1531938475101226,0.09304944472958754,0.03940784147484274,0.14669104798433233,0.12122179253793751,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
300,small,0.3,0.3,0.0,0.18249747754383464,0.08143821705321891,0.28355673803445036,0.2970006370734275,0.17728382165310322,0.4167174524937518,0.04635944074015974,-0.06223935442866807,0.15495823590898755,0.054201867094812416,0.017077536265862205,0.09132619792376262,0.10056130783497216,0.272823985148933,0.16141414901069828,0.38423382128716776,0.27528897862898927,0.1615797438967832,0.38899821336119533,0.02955448046697446,-0.0860736354127675,0.1451825963467164,0.0751054362171403,0.0314815335460369,0.1187293388882437,0.10465991668411476,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
300,small,0.3,0.3,0.0,0.2640667477895028,0.14459114037324555,0.38354235520576,0.2950962014856833,0.18898077727143647,0.4012116256999301,0.11747981763443249,0.0025362555725177427,0.23242337969634724,0.07792509421136022,0.03288900488288865,0.12296118353983179,0.19540491184579273,0.4153554549095402,0.29688557476182653,0.5338253350572538,0.3085336895511971,0.19895546367082792,0.41811191543156623,0.14087455453460918,0.01799068309663253,0.2637584259725858,0.1281511509784563,0.06977683002553078,0.18652547193138183,0.2690257055130655,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
300,small,0.3,0.3,0.0,0.29595570044322056,0.18788594413408877,0.40402545675235235,0.3178482575151662,0.1958509126983884,0.43984560233194403,-0.02283954769964147,-0.14425705192849456,0.09857795652921161,0.09406900368755816,0.0442339042888727,0.14390410308624363,0.07122945598791669,0.4026684766294412,0.2913414720055209,0.5139954812533615,0.31189559994273125,0.19385086141834967,0.4299403384671128,-0.008618906460110876,-0.13356345170177164,0.11632563878154988,0.12559052609636523,0.06672609393720834,0.1844549582555221,0.11697161963625435,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
300,small,0.3,0.3,0.0,0.1528758318073512,0.04387968754153118,0.26187197607317125,0.3410336588121261,0.23567866640230495,0.44638865122194726,0.031016043963742135,-0.07122957339817268,0.13326166132565695,0.05213580426520819,0.011625061722285987,0.09264654680813039,0.08315184822895033,0.2750087019238278,0.15553884504171622,0.3944785588059394,0.3609942857998376,0.25716046293578243,0.4648281086638928,0.0009708807248255957,-0.11177854556792143,0.11372030701757262,0.09927656993973265,0.04755212158288146,0.15100101829658383,0.10024745066455824,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
300,small,0.3,0.3,0.0,0.22294428836966895,0.11631195753583431,0.32957661920350356,0.25094879275177195,0.12848051636302354,0.37341706914052036,0.0015524170381073787,-0.11647367539300435,0.11957850946921911,0.05594760001727134,0.017717449173809414,0.09417775086073327,0.057500017055378716,0.3644498839294067,0.2562824379521369,0.4726173299066765,0.2429803379064604,0.13064463668334717,0.35531603912957366,0.017143504084088906,-0.09727270342605407,0.13155971159423188,0.0885541559471375,0.03990318744394815,0.13720512445032684,0.10569766003122641,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
300,small,0.3,0.3,0.0,0.22539095541552115,0.12085519776458048,0.3299267130664618,0.3314612271634054,0.20285808639838263,0.4600643679284282,0.007533472410628406,-0.11417431879425163,0.12924126361550844,0.07470836267356104,0.02953338438175676,0.11988334096536532,0.08224183508418945,0.33361335458185676,0.22143556275620124,0.4457911464075123,0.3344813975112285,0.21624461913209958,0.45271817589035745,-0.0098148384222764,-0.13292738673692983,0.11329770989237704,0.11158746106894846,0.057146746720908886,0.16602817541698803,0.10177262264667206,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
300,small,0.3,0.3,0.0,0.16283268620629018,0.050871329848548474,0.2747940425640319,0.3148957273525821,0.19797694642483016,0.431814508280334,-0.010296311267174119,-0.12696000670829277,0.10636738417394455,0.05127531715970451,0.011207258385595234,0.09134337593381378,0.04097900589253039,0.27204344293939814,0.1507716973954849,0.3933151884833114,0.2744973951029288,0.16651796361568094,0.3824768265901767,0.06329743724464465,-0.05552978147880393,0.18212465596809324,0.07467521644169704,0.030278830996486532,0.11907160188690755,0.1379726536863417,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
300,small,0.3,0.3,0.0,0.2591099244076192,0.1532714669928625,0.3649483818223759,0.23304270822681117,0.11554850868238242,0.3505369077712399,0.029827867127018237,-0.08367205922100351,0.14332779347504,0.0603836785123959,0.02120220085944568,0.09956515616534611,0.09021154563941414,0.3293191228374552,0.22753025705544822,0.43110798861946215,0.21670069117310453,0.10159668642564133,0.3318046959205677,0.06838520408170937,-0.0413852703515003,0.17815567851491904,0.07136368153539704,0.027507052155880153,0.11522031091491394,0.1397488856171064,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
300,small,0.3,0.3,0.0,0.2175896651207315,0.10622046028353266,0.32895886995793033,0.2431343608500729,0.13239704625584486,0.3538716754443009,-0.0773567641436923,-0.1884394816963968,0.033725953409012174,0.05290352415671045,0.01665736534583498,0.08914968296758592,-0.024453239986981852,0.3072768837246604,0.1966259090349275,0.4179278584143933,0.302229139114155,0.19662337236172042,0.40783490586658955,-0.09125477030791751,-0.19900337562956996,0.016493835013734942,0.09286802803778442,0.0462699580216795,0.13946609805388935,0.0016132577298669099,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1
300,small,0.3,0.3,0.0,0.2962296715170979,0.18724109484193313,0.40521824819226265,0.2996086600601702,0.18724416626667473,0.4119731538536656,-0.05428093022939251,-0.16698749537996993,0.058425634921184924,0.08875297495330206,0.042124483506391135,0.13538146640021298,0.03447204472390955,0.37005981064924043,0.2501916087982066,0.48992801250027423,0.2946007052151702,0.190580585490141,0.39862082494019935,0.009545063573730403,-0.1066499383920635,0.12574006553952433,0.10901988118905857,0.05678207483081079,0.16125768754730635,0.11856494476278898,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
300,small,0.3,0.3,0.0,0.24044517161602372,0.13605723788086582,0.3448331053511816,0.17508045927089766,0.05798941212083773,0.29217150642095757,0.0032158949912126644,-0.10788280198881268,0.11431459197123801,0.04209725107600324,0.008531359203291768,0.0756631429487147,0.045313146067215905,0.28635609959777314,0.1695153678232575,0.4031968313722888,0.24924632856125006,0.1403035781495934,0.35818907897290675,0.00791208006473948,-0.1082761727570272,0.12410033288650615,0.07137320648586461,0.028696342013197165,0.11405007095853205,0.07928528655060409,1,1,1,1,0,1,1,1,1,0,1,0,0,1,1,1
300,small,0.3,0.3,0.0,0.20842529296178064,0.09523353094823651,0.3216170549753248,0.24907554405166277,0.13069010637433706,0.36746098172898845,0.023635115184360345,-0.09674520917224916,0.14401543954096985,0.05191364323858271,0.014447737906584324,0.0893795485705811,0.07554875842294306,0.31661998239605144,0.19848200360814694,0.43475796118395593,0.25173655387237864,0.1410985515686125,0.3623745561761448,-0.018793148953411193,-0.13893873604799767,0.10135243814117527,0.07970482325551519,0.03375309076222166,0.1256565557488087,0.060911674302103994,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1
300,small,0.3,0.3,0.0,0.2940077735614055,0.18360323160074896,0.404412315522062,0.2406196195407473,0.1253273352508995,0.35591190383059507,0.026719400015391415,-0.09022150691474039,0.14366030694552323,0.07074403861636758,0.02767757060896868,0.11381050662376647,0.09746343863175899,0.33977761815095,0.2197999299928512,0.45975530630904876,0.29015393330367656,0.17482575287731922,0.4054821137300339,-0.052307971060846406,-0.18012578333130597,0.07550984120961317,0.09858781235505282,0.04617204495209501,0.15100357975801063,0.04627984129420641,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
300,small,0.3,0.3,0.0,0.29151434677623317,0.19134686493034037,0.39168182862212597,0.26433409709486533,0.14585055879979847,0.3828176353899322,0.011965095490571898,-0.09795594748090274,0.12188613846204653,0.07705718164529506,0.03353643838187529,0.12057792490871483,0.08902227713586695,0.3463859369853881,0.23737938692045477,0.4553924870503214,0.3329185805051871,0.21391254682427746,0.4519246141860967,-0.006123941989090748,-0.1274069130116151,0.11515902903343361,0.11531831444813459,0.060397999934731696,0.1702386289615375,0.10919437245904384,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
300,small,0.3,0.3,0.0,0.327423285847199,0.2248162020759612,0.43003036961843677,0.2839263620289474,0.16403305347793273,0.40381967057996204,0.020955437546858136,-0.09411455896096348,0.13602543405467976,0.09296410239415935,0.04407907477574733,0.14184913001257138,0.11391953994101749,0.42275757586272167,0.31863391303449873,0.5268812386909446,0.2823234379116821,0.16629384538777192,0.3983530304355922,0.04464391097266715,-0.07236290579114996,0.16165072773648426,0.11935437222077233,0.06216788718025192,0.17654085726129273,0.16399828319343948,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1
300,small,0.3,0.3,0.0,0.11182655402944691,0.007865316056762856,0.21578779200213097,0.29898331335677986,0.17440077855751665,0.42356584815604303,-0.05841361755781449,-0.17314348275751223,0.056316247641883255,0.033434273644995,-0.0006277753058398089,0.06749632259582981,-0.024979343912819488,0.21043198468377475,0.10134170609068256,0.31952226327686695,0.3588162425293657,0.2412912358894165,0.476341249169315,-0.0771193045257482,-0.19252994817437039,0.038291339122873996,0.07550641405222909,0.029204942107352055,0.12180788599710612,-0.0016128904735191046,0,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1
300,small,0.3,0.3,0.0,0.3071499762587859,0.19975448773160182,0.41454546478596993,0.17458576971662243,0.045493686929020005,0.30367785250422485,0.14935246076372977,0.0211648537565568,0.27754006777090273,0.05362401502358244,0.009763729758840468,0.09748430028832442,0.2029764757873122,0.3750063989021067,0.26175622033301243,0.48825657747120094,0.21705930911770305,0.0938748829389747,0.34024373529643137,0.15094361124154082,0.01986954257511775,0.2820176799079639,0.08139862986040904,0.029070356224340538,0.13372690349647753,0.23234224110194984,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
300,small,0.3,0.3,0.0,0.231593607518162,0.13240249181731148,0.33078472321901253,0.18140266294681284,0.06067662942533364,0.30212869646829205,0.013180069543281547,-0.09576100097880298,0.12212114006536608,0.0420116971252536,0.008762727065718824,0.07526066718478838,0.05519176666853515,0.2903660444883371,0.1893095273496502,0.39142256162702393,0.2037206001418273,0.0851332561629441,0.3223079441207105,0.023862377819759403,-0.08699302429688843,0.13471777993640724,0.059153544843972554,0.019034733796164632,0.09927235589178048,0.08301592266373195,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1
300,small,0.3,0.3,0.0,0.2548680232298994,0.15545165270942624,0.3542843937503725,0.23355082506805136,0.11084487911745597,0.3562567710186467,0.018935355207167603,-0.09279278194634333,0.13066349236067853,0.05952463710880628,0.02057385451844091,0.09847541969917165,0.07845999231597389,0.33578291098770935,0.23273264003524569,0.438833181940173,0.3340241483550212,0.21492552315271155,0.4531227735573309,-0.04005348956056233,-0.1551393160979191,0.07503233697679441,0.1121596008748395,0.05939477197641402,0.164924429773265,0.07210611131427717,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
300,small,0.3,0.3,0.0,0.1943591855745541,0.0749107814951654,0.3138075896539428,0.23797874988183487,0.13154347021429136,0.3444140295493784,-0.011412222754058732,-0.12509638280211405,0.10227193729399658,0.046253356011083935,0.011096759067806085,0.08140995295436179,0.0348411332570252,0.3102818771810599,0.19255227364169647,0.4280114807204233,0.3140505673998548,0.20532636079479655,0.4227747740049131,-0.03639422324544017,-0.15388846515570315,0.08110001866482282,0.09744419958260392,0.047393557783038366,0.14749484138216948,0.06104997633716375,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1
300,small,0.3,0.3,0.0,0.14000335382233678,0.0329796793494819,0.24702702829519166,0.31771390177076064,0.20575634954440103,0.42967145399712026,-0.030324190534821938,-0.13683886963915795,0.07619048856951408,0.04448101180388695,0.007039247990060504,0.0819227756177134,0.014156821269065013,0.2430916676859118,0.12593155087607003,0.36025178449575357,0.31234474111706706,0.20342854208805988,0.42126094014607424,-0.04990663820182158,-0.16518865070620556,0.06537537430256238,0.07592840401107222,0.030760300042965635,0.1210965079791788,0.026021765809250634,0,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1
300,small,0.3,0.3,0.0,0.27538022222211817,0.17447350373950424,0.3762869407047321,0.2077034488745646,0.08123133337384647,0.33417556437528273,0.008336486565925227,-0.10915557480350992,0.12582854793536036,0.057197421907377956,0.016549544308532824,0.09784529950622309,0.06553390847330318,0.27251794176365446,0.16349430902325734,0.3815415745040516,0.2641450652101936,0.1451552811293332,0.383134849291054,0.02520406223571836,-0.09338063036471561,0.14378875483615233,0.07198426949810825,0.028615748466113512,0.115352790530103,0.09718833173382661,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
